Date,Price
2023-11-29,2028.81
2023-11-30,2051.96
2023-12-01,2087.24
2023-12-02,2164.74
2023-12-03,2192.95
2023-12-04,2243.37
2023-12-05,2293.33
2023-12-06,2232.7
2023-12-07,2355.73
2023-12-08,2358.72
2023-12-09,2340.49
2023-12-10,2352.39
2023-12-11,2225.12
2023-12-12,2203.46
2023-12-13,2260.16
2023-12-14,2315.32
2023-12-15,2220.5
2023-12-16,2228.96
2023-12-17,2196.52
2023-12-18,2219.43
2023-12-19,2177.91
2023-12-20,2202.17
2023-12-21,2239.61
2023-12-22,2324.54
2023-12-23,2308.2
2023-12-24,2264.05
2023-12-25,2271.35
2023-12-26,2230.88
2023-12-27,2378.35
2023-12-28,2344.15
2023-12-29,2299.2
2023-12-30,2291.68
2023-12-31,2281.87
2024-01-01,2352.04
2024-01-02,2355.34
2024-01-03,2209.72
2024-01-04,2267.11
2024-01-05,2268.78
2024-01-06,2240.78
2024-01-07,2221.42
2024-01-08,2330.44
2024-01-09,2344.29
2024-01-10,2584.38
2024-01-11,2618.01
2024-01-12,2522.54
2024-01-13,2578.19
2024-01-14,2472.87
2024-01-15,2511.78
2024-01-16,2587.4
2024-01-17,2530.19
2024-01-18,2470.81
2024-01-19,2492.0
2024-01-20,2472.01
2024-01-21,2457.05
2024-01-22,2314.2
2024-01-23,2242.6
2024-01-24,2235.02
2024-01-25,2218.64
2024-01-26,2267.68
2024-01-27,2267.94
2024-01-28,2256.9
2024-01-29,2317.6
2024-01-30,2343.01
2024-01-31,2283.14
2024-02-01,2304.28
2024-02-02,2309.06
2024-02-03,2296.49
2024-02-04,2289.79
2024-02-05,2301.83
2024-02-06,2372.64
2024-02-07,2425.1
2024-02-08,2419.55
2024-02-09,2486.56
2024-02-10,2500.24
2024-02-11,2507.21
2024-02-12,2659.99
2024-02-13,2639.99
2024-02-14,2774.81
2024-02-15,2822.59
2024-02-16,2801.8
2024-02-17,2785.93
2024-02-18,2881.2
2024-02-19,2944.8
2024-02-20,3014.81
2024-02-21,2967.9
2024-02-22,2971.4
2024-02-23,2922.24
2024-02-24,2992.62
2024-02-25,3112.59
2024-02-26,3175.94
2024-02-27,3242.36
2024-02-28,3383.1
2024-02-29,3340.09
2024-03-01,3433.43
2024-03-02,3421.4
2024-03-03,3487.81
2024-03-04,3627.76
2024-03-05,3553.65
2024-03-06,3818.59
2024-03-07,3868.76
2024-03-08,3883.36
2024-03-09,3905.21
2024-03-10,3878.47
2024-03-11,4064.8
2024-03-12,3979.96
2024-03-13,4004.79
2024-03-14,3881.7
2024-03-15,3742.19
2024-03-16,3523.09
2024-03-17,3644.71
2024-03-18,3520.46
2024-03-19,3158.64
2024-03-20,3516.53
2024-03-21,3492.85
2024-03-22,3336.35
2024-03-23,3329.53
2024-03-24,3454.98
2024-03-25,3590.42
2024-03-26,3587.33
2024-03-27,3501.19
2024-03-28,3560.49
2024-03-29,3509.74
2024-03-30,3505.64
2024-03-31,3645.29
2024-04-01,3503.8
2024-04-02,3278.96
2024-04-03,3310.83
2024-04-04,3327.4
2024-04-05,3317.85
2024-04-06,3351.59
2024-04-07,3454.2
2024-04-08,3694.61
2024-04-09,3506.39
2024-04-10,3545.64
2024-04-11,3502.52
2024-04-12,3237.43
2024-04-13,3007.01
2024-04-14,3155.11
2024-04-15,3101.99
2024-04-16,3084.22
2024-04-17,2985.41
2024-04-18,3064.4
2024-04-19,3056.46
2024-04-20,3155.79
2024-04-21,3147.67
2024-04-22,3200.2
2024-04-23,3219.46
2024-04-24,3140.8
2024-04-25,3155.8
2024-04-26,3131.3
2024-04-27,3255.56
2024-04-28,3263.45
2024-04-29,3216.73
2024-04-30,3014.05
2024-05-01,2972.46
2024-05-02,2986.19
2024-05-03,3102.61
2024-05-04,3117.23
2024-05-05,3136.41
2024-05-06,3062.6
2024-05-07,3005.69
2024-05-08,2974.21
2024-05-09,3036.23
2024-05-10,2909.99
2024-05-11,2912.45
2024-05-12,2929.29
2024-05-13,2950.99
2024-05-14,2881.93
2024-05-15,3032.55
2024-05-16,2944.7
2024-05-17,3092.01
2024-05-18,3122.94
2024-05-19,3071.19
2024-05-20,3661.78
2024-05-21,3789.6
2024-05-22,3737.73
2024-05-23,3783.61
2024-05-24,3728.28
2024-05-25,3749.26
2024-05-26,3826.47
2024-05-27,3894.22
2024-05-28,3844.69
2024-05-29,3767.43
2024-05-30,3747.91
2024-05-31,3762.29
2024-06-01,3815.82
2024-06-02,3780.91
2024-06-03,3767.06
2024-06-04,3810.23
2024-06-05,3865.99
2024-06-06,3813.46
2024-06-07,3678.32
2024-06-08,3681.57
2024-06-09,3706.4
2024-06-10,3667.85
2024-06-11,3497.33
2024-06-12,3560.12
2024-06-13,3469.4
2024-06-14,3481.8
2024-06-15,3568.74
2024-06-16,3624.41
2024-06-17,3511.46
2024-06-18,3483.42
2024-06-19,3560.51
2024-06-20,3513.08
2024-06-21,3518.5
2024-06-22,3495.75
2024-06-23,3420.91
2024-06-24,3352.73
2024-06-25,3394.91
2024-06-26,3371.44
2024-06-27,3450.44
2024-06-28,3380.15
2024-06-29,3378.8
2024-06-30,3438.16
2024-07-01,3442.2
2024-07-02,3421.35
2024-07-03,3295.48
2024-07-04,3059.7
2024-07-05,2981.78
2024-07-06,3066.83
2024-07-07,2931.0
2024-07-08,3019.01
2024-07-09,3066.65
2024-07-10,3101.05
2024-07-11,3099.57
2024-07-12,3133.88
2024-07-13,3175.93
2024-07-14,3245.08
2024-07-15,3483.39
2024-07-16,3444.13
2024-07-17,3387.05
2024-07-18,3426.5
2024-07-19,3503.53
2024-07-20,3517.5
2024-07-21,3535.92
2024-07-22,3439.6
2024-07-23,3482.51
2024-07-24,3335.81
2024-07-25,3175.48
2024-07-26,3274.61
2024-07-27,3249.01
2024-07-28,3270.16
2024-07-29,3317.66
2024-07-30,3279.21
2024-07-31,3232.74
2024-08-01,3203.4
2024-08-02,2989.61
2024-08-03,2903.64
2024-08-04,2688.92
2024-08-05,2419.59
2024-08-06,2461.33
2024-08-07,2342.8
2024-08-08,2682.5
2024-08-09,2598.78
2024-08-10,2609.92
2024-08-11,2555.38
2024-08-12,2722.3
2024-08-13,2702.44
2024-08-14,2661.45
2024-08-15,2569.89
2024-08-16,2592.73
2024-08-17,2614.51
2024-08-18,2612.15
2024-08-19,2636.36
2024-08-20,2572.82
2024-08-21,2630.71
2024-08-22,2622.88
2024-08-23,2762.48
2024-08-24,2768.0
2024-08-25,2746.13
2024-08-26,2680.49
2024-08-27,2457.33
2024-08-28,2528.33
2024-08-29,2527.61
2024-08-30,2526.0
2024-08-31,2513.01
2024-09-01,2425.72
2024-09-02,2538.01
2024-09-03,2425.29
2024-09-04,2450.71
2024-09-05,2368.81
2024-09-06,2225.23
2024-09-07,2273.58
2024-09-08,2297.3
2024-09-09,2359.5
2024-09-10,2388.52
2024-09-11,2340.55
2024-09-12,2361.76
2024-09-13,2439.19
2024-09-14,2417.79
2024-09-15,2316.1
2024-09-16,2295.68
2024-09-17,2341.8
2024-09-18,2374.75
2024-09-19,2465.21
2024-09-20,2561.4
2024-09-21,2612.4
2024-09-22,2581.0
2024-09-23,2646.97
2024-09-24,2653.2
2024-09-25,2579.95
2024-09-26,2632.26
2024-09-27,2694.43
2024-09-28,2675.21
2024-09-29,2657.62
2024-09-30,2602.23
2024-10-01,2447.79
2024-10-02,2364.1
2024-10-03,2349.8
2024-10-04,2414.41
2024-10-05,2414.66
2024-10-06,2440.03
2024-10-07,2422.71
2024-10-08,2440.89
2024-10-09,2370.47
2024-10-10,2386.49
2024-10-11,2439.5
2024-10-12,2476.4
2024-10-13,2468.91
2024-10-14,2629.79
2024-10-15,2607.41
2024-10-16,2611.1
2024-10-17,2605.8
2024-10-18,2642.17
2024-10-19,2648.2
2024-10-20,2746.91
2024-10-21,2666.7
2024-10-22,2622.81
2024-10-23,2524.61
2024-10-24,2535.82
2024-10-25,2440.62
2024-10-26,2482.51
2024-10-27,2507.8
2024-10-28,2567.48
2024-10-29,2638.8
2024-10-30,2659.19
2024-10-31,2518.61
2024-11-01,2511.49
2024-11-02,2494.23
2024-11-03,2457.73
2024-11-04,2398.21
2024-11-05,2422.55
2024-11-06,2721.87
2024-11-07,2895.47
2024-11-08,2961.75
2024-11-09,3126.21
2024-11-10,3183.21
2024-11-11,3371.59
2024-11-12,3243.8
2024-11-13,3187.16
2024-11-14,3058.82
2024-11-15,3090.01
2024-11-16,3132.87
2024-11-17,3076.0
2024-11-18,3207.8
2024-11-19,3107.44
2024-11-20,3069.97
2024-11-21,3355.81
2024-11-22,3327.78
2024-11-23,3393.91
2024-11-24,3361.2
2024-11-25,3414.49
2024-11-26,3324.73
2024-11-27,3653.28
2024-11-28,3578.79
2024-11-29,3592.21
2024-11-30,3703.6
2024-12-01,3707.61
2024-12-02,3643.42
2024-12-03,3614.51
2024-12-04,3837.8
2024-12-05,3785.2
2024-12-06,3998.87
2024-12-07,3996.22
2024-12-08,4004.15
2024-12-09,3712.0
2024-12-10,3628.25
2024-12-11,3831.81
2024-12-12,3881.61
2024-12-13,3906.8
2024-12-14,3870.29
2024-12-15,3959.09
2024-12-16,3986.24
2024-12-17,3893.01
2024-12-18,3626.8
2024-12-19,3417.01
2024-12-20,3472.21
2024-12-21,3338.92
2024-12-22,3281.83
2024-12-23,3422.53
2024-12-24,3493.18
2024-12-25,3497.0
2024-12-26,3335.05
2024-12-27,3333.51
2024-12-28,3404.0
2024-12-29,3356.48
2024-12-30,3361.84
2024-12-31,3337.78
2025-01-01,3360.38
2025-01-02,3455.67
2025-01-03,3609.01
2025-01-04,3656.88
2025-01-05,3635.99
2025-01-06,3687.45
2025-01-07,3381.31
2025-01-08,3327.29
2025-01-09,3219.2
2025-01-10,3267.04
2025-01-11,3282.83
2025-01-12,3267.3
2025-01-13,3137.51
2025-01-14,3225.63
2025-01-15,3451.52
2025-01-16,3308.05
2025-01-17,3473.63
2025-01-18,3307.71
2025-01-19,3215.12
2025-01-20,3284.0
2025-01-21,3327.54
2025-01-22,3242.6
2025-01-23,3338.21
2025-01-24,3310.09
2025-01-25,3318.77
2025-01-26,3232.61
2025-01-27,3182.44
2025-01-28,3077.72
2025-01-29,3113.9
2025-01-30,3247.39
2025-01-31,3300.99
2025-02-01,3117.54
2025-02-02,2869.68
2025-02-03,2879.9
2025-02-04,2731.19
2025-02-05,2788.25
2025-02-06,2686.64
2025-02-07,2622.1
2025-02-08,2632.46
2025-02-09,2627.18
2025-02-10,2661.19
2025-02-11,2602.59
2025-02-12,2738.27
2025-02-13,2675.87
2025-02-14,2725.95
2025-02-15,2693.04
2025-02-16,2661.41
2025-02-17,2744.05
2025-02-18,2671.99
2025-02-19,2715.5
2025-02-20,2738.04
2025-02-21,2663.0
2025-02-22,2787.13
